,latitude,longitude,cluster
16079,18.4342,80.6227,1
16080,18.3315,80.697,1
16081,18.1562,80.7598,1
16082,17.1258,80.8291,1
16083,18.333,80.709,1
16084,17.4195,80.4151,1
16085,17.955,80.3018,1
16086,17.9604,80.2669,0
16087,18.1792,80.4655,1
16088,18.5365,80.4722,1
16089,18.5351,80.4606,1
16090,18.1777,80.454,1
16091,18.1679,80.4553,1
16092,18.0761,80.1424,1
16093,19.2134,79.3876,1
16094,19.204,79.389,1
16095,19.2054,79.3996,1
16096,19.1597,79.391,0
16097,18.3996,79.9597,1
16098,17.8902,80.3509,1
16099,17.8941,80.3047,0
16100,17.8927,80.2934,1
16101,17.8446,80.3295,1
16102,18.0493,80.0129,1
16103,17.8469,80.3222,1
16104,18.0479,80.0019,1
16105,17.5407,79.0968,1
16106,19.2677,79.8846,1
16107,17.7486,80.2922,1
16108,17.8086,80.3575,1
16109,18.1538,79.8541,1
16110,18.1524,79.8434,1
16111,18.9055,79.3305,1
16112,18.9381,79.3201,1
16113,18.9367,79.3098,1
16114,18.9474,79.3188,1
16115,18.9634,79.2953,1
16116,19.0344,79.2774,1
16117,19.033,79.267,1
16118,19.061,79.2627,1
16119,17.8455,80.311,1
16120,17.8581,80.3324,1
16121,17.8192,80.2872,1
16122,17.7824,80.0812,1
16123,17.781,80.0704,1
16124,17.8112,80.0772,1
16125,17.8069,80.0449,1
16126,18.069,80.0878,1
16127,17.8566,80.321,1
16128,17.8732,80.2961,1
16129,19.2239,79.3219,0
16130,18.0386,80.0809,1
16131,19.2884,79.8929,1
16132,19.2788,79.8942,1
16133,19.0103,79.2392,0
16134,17.9877,79.9888,1
16135,17.8484,80.3337,1
16136,17.8431,80.3181,1
16137,18.9069,79.341,1
16138,18.2177,78.0765,1
16139,19.1673,79.0375,0
16140,19.2093,78.7387,1
16141,19.2145,78.7076,1
16142,16.1916,78.7786,1
16143,17.3678,77.8529,1
16144,18.4162,78.5746,1
16145,18.4149,78.5649,1
16146,18.4427,78.5746,1
16147,17.3965,77.605,1
16148,17.4054,77.6036,1
16149,16.2142,78.6121,1
16150,17.8601,78.2819,1
16151,17.8512,78.3468,1
16152,17.5826,78.2657,1
16153,17.8509,78.2158,1
16154,18.483,78.5981,1
16155,16.2155,78.6214,1
16156,16.2066,78.6228,1
16157,16.1589,78.5443,1
16158,16.1806,78.5031,1
16159,19.2075,78.8465,1
16160,19.2147,78.8497,1
16161,19.2134,78.8397,1
16162,19.2331,78.8469,1
16163,19.2318,78.8369,1
16164,17.7939,77.7462,1
16165,17.7926,77.7368,1
16166,19.21,78.5372,1
16167,19.1477,78.6129,1
16168,18.5056,78.1576,1
16169,18.2452,77.615,1
16170,18.518,78.0493,1
16171,18.5166,78.0399,1
16172,18.5644,78.0557,1
16173,19.0217,78.0989,1
16174,18.5631,78.0462,1
16175,16.2311,78.6668,1
16176,18.5714,78.5681,1
16177,18.3111,78.0167,1
16178,18.3124,78.0261,1
16179,18.2559,78.0225,1
16180,16.0845,78.5435,1
16181,16.0832,78.5341,1
16182,16.1981,78.8255,1
16183,16.2071,78.8241,1
16184,16.2187,78.8416,1
16185,16.2174,78.8321,1
16186,16.1707,78.6283,1
16187,16.1796,78.6269,1
16188,17.4839,77.9623,1
16189,17.5548,77.5543,1
16190,18.9765,78.9139,1
16191,16.1284,78.6606,1
16192,17.4508,77.9866,1
16193,17.3812,78.3445,1
16194,17.3825,78.3539,1
16195,16.0789,78.3735,1
16196,16.4572,77.6684,1
16197,18.1322,78.2498,1
16198,19.2818,78.8596,1
16199,18.1328,78.7255,1
16200,18.0863,78.9174,1
16201,17.9165,78.8159,1
16202,18.6294,78.7883,1
16203,18.6461,78.2469,1
16204,18.5172,78.1752,1
16205,16.2354,78.8293,1
16206,18.6817,78.845,0
16207,17.7235,80.2512,1
16208,17.7121,80.469,1
16209,17.7162,80.1961,1
16210,18.4895,80.5793,1
16211,17.7448,80.3383,0
16212,17.7433,80.3272,1
16213,17.6962,80.3452,1
16214,18.494,80.6141,1
16215,18.477,80.6405,0
16216,17.7414,80.1424,1
16217,17.852,80.386,1
16218,18.0321,80.1823,1
16219,17.8135,80.2432,1
16220,17.9895,80.2627,0
16221,17.9881,80.2515,0
16222,17.9993,80.2614,0
16223,17.9978,80.2501,0
16224,17.9949,80.2279,1
16225,17.9039,80.3033,0
16226,17.9024,80.2919,1
16227,17.9009,80.2805,0
16228,17.9121,80.2906,0
16229,17.9106,80.2791,0
16230,17.9203,80.2776,0
16231,17.9644,80.221,1
16232,17.9462,80.1562,1
16233,17.9476,80.1672,1
16234,17.959,80.2557,1
16235,17.9365,80.1575,1
16236,17.9172,80.1604,1
16237,17.9186,80.1714,1
16238,17.914,80.1554,1
16239,17.8466,80.1652,1
16240,19.5239,79.4415,0
16241,19.5343,78.8229,1
16242,19.4109,79.421,1
16243,19.4712,79.8881,1
16244,19.6956,78.3257,1
16245,19.6651,78.2965,1
16246,19.7587,78.5169,1
16247,19.7715,78.4745,1
16248,19.7729,78.4844,1
16249,19.7624,78.4759,1
16250,19.7637,78.4858,1
16251,19.6705,78.3354,1
16252,19.2991,78.7185,1
16253,19.6283,78.844,1
16254,19.2978,78.7086,1
16255,19.3159,78.635,1
16256,19.3172,78.6449,1
16257,19.3081,78.6463,1
16258,19.5581,78.5999,1
16259,19.282,78.2516,1
16260,19.288,78.7671,1
16261,19.2909,78.5885,1
16262,19.2828,78.4597,1
16263,19.2893,78.7771,1
16264,19.2575,78.2752,1
16265,19.2833,78.2612,1
16266,18.4628,80.6159,2
16267,18.4389,80.6143,2
16268,18.3687,80.654,2
16269,18.2734,80.6713,2
16270,18.4375,80.6237,2
16271,19.2816,78.8622,2
16272,18.569,78.4924,2
16273,19.2051,79.4056,2
16274,19.2065,79.3961,2
16275,17.8199,80.1871,2
16276,18.4912,80.6323,2
16277,19.294,78.2598,1
16278,19.4814,79.4225,0
16279,19.3002,78.7452,0
16280,16.2069,78.8512,0
16281,18.1578,80.7699,0
16282,17.7008,80.4164,0
16283,19.0268,79.2355,0
16284,17.9198,80.1549,0
16285,17.9059,80.1521,0
16286,18.3689,80.5606,0
16287,18.3677,80.5649,0
16288,18.1535,80.8075,2
16289,18.1542,80.8012,2
16290,18.4747,80.631,2
16291,18.4729,80.6193,2
16292,18.4827,80.6176,2
16293,19.4958,79.4147,2
16294,19.4889,79.4085,2
16295,16.0774,78.5317,2
16296,16.2184,78.7469,2
16297,17.9369,80.1499,2
16298,18.0556,80.2505,2
16299,18.4507,79.9676,2
16300,18.1333,79.2939,2
16301,18.144,79.2916,2
16302,17.1768,79.2659,0
16303,17.1792,79.2602,0
16304,18.1566,80.8159,0
16305,17.7568,80.6009,0
16306,17.2803,80.7086,0
16307,17.2875,80.7163,0
16308,17.7508,80.5942,0
16309,16.1979,78.8596,0
16310,16.1667,78.6939,0
16311,16.1775,78.6795,0
16312,16.2103,78.7511,0
16313,16.1752,78.7002,0
16314,16.2079,78.7721,0
16315,16.2129,78.7363,1
16316,16.1955,78.7494,1
16317,16.2159,78.6927,1
16318,16.1139,78.5071,1
16319,16.2175,78.7033,1
16320,16.1881,78.7993,1
16321,16.2113,78.7258,1
16322,16.1722,78.6952,1
16323,16.2142,78.682,0
16324,16.2191,78.7138,1
16325,16.2096,78.7152,0
16326,16.0676,78.5257,1
16327,16.1939,78.7391,1
16328,16.208,78.7047,1
16329,16.1925,78.7923,1
16330,16.1882,78.8639,1
16331,16.1865,78.789,1
16332,16.1082,78.597,1
16333,16.1774,78.6338,0
16334,16.2063,78.6941,0
16335,16.1867,78.8536,1
16336,18.2954,80.7163,1
16337,17.8735,80.7886,1
16338,18.4857,80.495,1
16339,18.6204,80.4773,1
16340,17.4702,80.673,1
16341,18.1482,80.7741,1
16342,18.6128,80.4881,1
16343,17.4689,80.6636,1
16344,18.0198,80.524,1
16345,18.3793,80.5912,1
16346,17.7303,80.177,1
16347,17.6208,80.1244,1
16348,18.3244,80.5904,1
16349,18.5099,78.5546,1
16350,19.2371,78.9632,1
16351,18.5561,78.0652,1
16352,19.1328,78.8246,1
16353,19.2758,78.6131,1
16354,19.2743,78.603,1
16355,19.2588,78.5018,1
16356,19.2573,78.4916,1
16357,19.2681,78.5001,1
16358,18.5626,78.65,1
16359,18.5842,78.6814,1
16360,18.5823,78.5459,1
16361,17.6918,77.7083,1
16362,19.2635,78.7801,1
16363,18.6841,78.8398,1
16364,18.4962,78.6509,1
16365,17.1133,78.7786,1
16366,18.6632,78.5996,1
16367,19.2802,78.8896,1
16368,19.2356,78.9531,1
16369,19.2817,78.8994,1
16370,18.6662,78.5571,0
16371,18.6755,78.5555,1
16372,19.164,79.0321,1
16373,18.4587,78.6942,1
16374,18.3713,78.4992,1
16375,18.5083,78.5442,1
16376,17.2432,78.5266,1
16377,17.2448,78.5372,1
16378,18.9457,78.8689,1
16379,19.199,79.0203,1
16380,16.5231,77.9085,1
16381,17.757,78.5204,1
16382,19.1254,78.478,1
16383,19.1964,78.6942,1
16384,18.5097,78.4911,1
16385,19.2057,78.6927,1
16386,19.5477,78.4539,1
16387,19.5616,78.5452,1
16388,19.6377,78.6293,1
16389,19.5662,78.5754,1
16390,19.5569,78.5769,1
16391,19.5051,79.2198,1
16392,19.6619,78.3059,1
16393,19.476,78.9649,1
16394,19.4103,79.3863,1
16395,19.4202,79.388,1
16396,19.3529,78.6965,1
16397,19.3821,79.6942,1
16398,19.3514,78.6864,1
16399,19.3682,78.735,1
16400,19.5665,78.3507,1
16401,19.2963,79.8662,1
16402,19.3041,78.255,1
16403,19.3057,78.2655,1
16404,19.3053,78.6324,1
16405,19.4126,79.9025,1
16406,17.7166,80.406,1
16407,17.7234,80.1301,1
16408,17.7289,80.1676,1
16409,17.7076,80.2095,1
16410,17.7433,80.2037,1
16411,17.8516,80.3816,1
16412,18.106,80.2262,1
16413,18.0163,80.2471,1
16414,18.0019,80.2111,1
16415,18.1073,80.2355,1
16416,17.9209,80.2204,1
16417,17.9298,80.219,1
16418,17.9189,80.144,1
16419,17.9175,80.1346,1
16420,17.9162,80.1252,1
16421,17.9621,80.2521,1
16422,17.9607,80.2427,1
16423,18.006,80.2392,1
16424,18.0074,80.2486,1
16425,18.2261,80.2969,1
16426,18.1841,80.3228,1
16427,17.845,80.2104,1
16428,17.9965,80.1736,0
16429,17.9881,80.2421,1
16430,17.9792,80.2436,1
16431,18.1698,80.2868,0
16432,18.1873,80.4084,1
16433,18.1887,80.4178,1
16434,18.1764,80.3968,1
16435,17.8681,80.3694,1
16436,17.8694,80.3788,1
16437,17.8592,80.3708,1
16438,17.8632,80.3989,1
16439,17.7822,80.4081,1
16440,17.9648,80.2708,1
16441,18.6473,80.2746,0
16442,17.9702,80.3083,1
16443,17.9716,80.3176,1
16444,17.9304,80.2859,1
16445,18.1071,80.3601,1
16446,17.9805,80.3162,1
16447,18.0219,80.1599,0
16448,18.0206,80.1505,0
16449,17.7729,80.7244,1
16450,18.5415,80.4381,1
16451,18.7711,79.6723,1
16452,18.6255,79.7475,1
16453,18.6269,79.757,1
16454,18.6165,79.749,1
16455,18.6179,79.7585,1
16456,18.6075,79.7504,1
16457,18.6089,79.7599,1
16458,18.4529,79.9528,0
16459,18.444,79.9544,0
16460,19.1275,79.4024,1
16461,19.1323,79.3721,1
16462,19.1308,79.3624,1
16463,19.1439,79.3941,1
16464,19.1809,79.4566,1
16465,19.1795,79.447,1
16466,19.2548,79.3294,1
16467,19.288,79.3041,1
16468,18.4392,79.9841,1
16469,18.4405,79.9935,1
16470,18.4171,79.9587,0
16471,18.4185,79.9681,0
16472,19.2888,79.1848,1
16473,19.2903,79.1946,1
16474,18.0944,79.9586,1
16475,18.9893,79.2837,1
16476,18.9908,79.2934,1
16477,18.887,79.3362,1
16478,19.0232,79.3871,1
16479,18.9408,79.3865,1
16480,17.8576,80.0384,1
16481,17.8079,80.0818,1
16482,17.7976,80.0739,1
16483,17.799,80.0833,1
16484,18.1438,80.1086,1
16485,18.0972,80.1027,1
16486,18.0696,80.0398,1
16487,19.2873,79.8676,1
16488,19.0027,79.6841,1
16489,18.6951,79.1619,1
16490,19.1758,79.111,1
16491,19.1652,79.1028,1
16492,19.1667,79.1126,1
16493,19.0308,79.2508,1
16494,18.9926,79.2434,1
16495,18.1733,80.2479,0
16496,17.8667,80.3601,1
16497,17.8578,80.3615,1
16498,19.2196,79.1569,1
16499,19.2211,79.1666,1
16500,17.7817,80.1534,0
16501,17.7537,80.2116,1
16502,16.207,78.7106,2
16503,16.2031,78.7049,2
16504,16.1998,78.7122,2
16505,19.8574,78.3558,1
16506,19.3348,78.607,0
16507,19.3445,78.6088,0
16508,19.3208,78.2449,0
16509,19.8591,78.3449,1
16510,19.3329,78.6185,0
16511,19.0118,79.1986,0
16512,18.9936,79.246,0
16513,19.2882,79.2031,0
16514,18.331,80.6405,0
16515,18.4995,78.5666,0
16516,18.3844,78.5104,0
16517,19.2211,79.0473,0
16518,18.5997,78.8303,0
16519,18.7434,78.9553,0
16520,18.583,78.6825,0
16521,19.2695,78.6248,0
16522,17.6479,80.1137,0
16523,17.32,79.945,0
16524,17.1234,77.9387,1
16525,16.1852,78.7185,0
16526,16.1872,78.7062,0
16527,18.3304,77.5644,1
16528,17.1158,78.74,1
16529,17.2383,78.8637,0
16530,16.1829,78.8616,0
16531,18.0217,78.4687,0
16532,16.1863,78.7113,0
16533,17.5553,80.6593,2
16534,17.5413,80.6516,2
16535,17.4625,80.6151,0
16536,16.2273,78.7059,0
16537,16.2354,78.7543,0
16538,16.2424,78.7483,0
16539,16.2339,78.6998,0
16540,19.2919,78.61,0
16541,19.245,78.9415,0
16542,19.2433,78.947,0
16543,19.2408,78.9324,0
16544,19.2184,78.7226,0
16545,19.2639,78.7898,0
16546,18.9182,79.3465,0
16547,19.2142,79.1695,0
16548,19.2249,79.1677,0
16549,18.3091,80.2681,0
16550,18.3192,80.2664,0
16551,18.9203,79.3597,0
16552,19.2168,79.377,0
16553,18.143,80.7743,0
16554,17.6091,80.1986,1
16555,19.4162,79.076,0
16556,19.2945,78.6248,0
16557,19.294,79.1631,1
16558,17.9763,80.2478,1
16559,17.979,80.2529,1
16560,17.8901,80.1551,0
16561,17.7968,80.1528,1
16562,17.9689,80.2546,1
16563,17.9288,80.1353,1
16564,17.9783,80.2599,1
16565,18.6677,80.2657,0
16566,17.9708,80.2667,1
16567,17.7329,80.1952,0
16568,17.9171,80.7675,0
16569,17.9153,80.7562,0
16570,19.2913,78.6124,2
16571,17.5946,80.5962,0
16572,18.5622,79.8855,0
16573,18.5607,79.8951,0
16574,17.213,80.0213,0
16575,19.0013,79.9138,1
16576,19.1293,79.5572,1
16577,18.8062,79.7405,0
16578,19.1188,79.5653,0
16579,19.234,78.9171,0
16580,18.7467,78.9712,0
16581,19.2507,78.6796,0
16582,19.2596,78.681,0
16583,19.2884,78.6087,0
16584,17.2681,77.9303,1
16585,17.2668,77.9397,1
16586,16.1808,78.7424,1
16587,16.0954,78.5135,0
16588,17.2663,77.92,1
16589,16.3665,78.7668,1
16590,17.2682,77.9281,1
16591,17.2812,77.9416,1
16592,16.2268,78.6717,0
16593,16.163,78.8918,0
16594,16.0905,78.4845,1
16595,16.0924,78.5003,1
16596,17.5914,77.7763,1
16597,16.2995,78.8093,1
16598,16.0843,78.8051,1
16599,16.0918,78.7975,1
16600,17.9296,80.5191,1
16601,17.8588,80.0999,0
16602,17.7798,80.0934,0
16603,17.7857,80.098,0
16604,17.8628,80.1067,0
16605,17.8356,80.4208,0
16606,18.0177,80.2385,0
16607,17.841,80.4151,0
16608,18.082,80.1079,0
16609,19.254,78.6882,0
16610,18.2926,78.0137,0
16611,19.2496,78.6754,0
16612,19.252,78.6697,0
16613,19.2531,78.6932,2
16614,17.7217,80.2612,0
16615,18.2304,80.7433,0
16616,17.1095,80.8299,0
16617,17.1145,80.8432,0
16618,16.1669,78.7264,1
16619,16.162,78.7,0
16620,16.1661,78.7222,1
16621,16.088,78.7132,0
16622,16.0832,78.6919,0
16623,16.0884,78.72,0
16624,17.7968,80.0938,0
16625,17.7656,80.1421,0
16626,17.7953,80.0872,0
16627,18.2604,80.3217,0
16628,17.7931,80.3663,0
16629,17.8105,80.1688,0
16630,18.1652,80.3091,0
16631,17.8114,80.1758,0
16632,17.8009,80.4894,0
16633,17.8015,80.4843,0
16634,17.6404,80.3259,0
16635,17.7695,80.4509,0
16636,19.4514,79.4657,0
16637,18.5192,80.5937,0
16638,18.5226,80.6129,0
16639,19.3208,78.6169,1
16640,19.3509,79.0795,0
16641,19.3539,79.0747,0
16642,19.3525,79.0682,0
16643,19.2371,78.8694,0
16644,17.2475,78.7967,1
16645,19.1533,78.4953,0
16646,17.249,78.7857,1
16647,17.3009,78.7883,1
16648,19.2659,78.8026,0
16649,17.2433,77.6789,0
16650,17.6016,77.6618,1
16651,17.2494,77.6864,0
16652,19.2356,78.881,0
16653,17.2511,77.6736,0
16654,17.7947,80.6837,0
16655,18.1561,80.3446,0
16656,18.238,80.2834,0
16657,18.2193,80.3506,0
16658,18.1602,80.3155,0
16659,19.2264,79.8553,0
16660,18.3505,80.6595,0
16661,18.5835,80.5098,0
16662,18.3116,80.6735,0
16663,18.3519,80.6498,0
16664,16.1185,78.7065,0
16665,16.3185,78.802,1
16666,17.6493,80.3189,1
16667,17.3113,81.0961,0
16668,18.2752,80.745,0
16669,18.5782,80.5228,1
16670,18.2734,80.7294,0
16671,18.3439,80.6553,0
16672,18.3133,80.592,0
16673,18.2726,80.2622,0
16674,18.3487,80.2325,0
16675,17.7559,80.1403,0
16676,18.0936,80.3833,0
16677,16.6997,77.6483,1
16678,18.2478,78.6326,1
16679,18.4041,78.5753,1
16680,18.5267,77.9664,1
16681,16.0564,78.7211,1
16682,16.1031,78.6774,1
16683,16.055,78.7108,1
16684,16.0635,78.7741,1
16685,16.4254,77.4524,1
16686,17.1593,78.4074,1
16687,18.4613,78.3166,1
16688,18.4627,78.3273,1
16689,17.6886,77.4818,1
16690,16.0592,78.7422,1
16691,16.312,78.7956,1
16692,16.1152,78.6964,1
16693,16.1166,78.7067,1
16694,16.142,78.8985,1
16695,18.1761,78.3103,1
16696,18.1569,80.3403,0
16697,18.41,80.4338,0
16698,18.2162,80.3404,0
16699,18.2113,80.2987,0
16700,17.983,80.2352,1
16701,17.9813,80.2215,1
16702,18.2129,80.3127,0
16703,17.7911,80.1629,1
16704,18.1343,80.2443,0
16705,18.2146,80.3267,0
16706,18.1627,80.2973,0
16707,18.1735,80.2958,0
16708,18.2074,80.3921,0
16709,18.2105,80.385,0
16710,18.1599,80.186,0
16711,19.1345,79.113,0
16712,19.1351,79.1991,1
16713,19.228,79.8567,0
16714,19.233,79.8493,0
16715,19.2263,79.8432,0
16716,19.1359,79.1242,1
16717,19.8893,78.3147,1
16718,19.5034,78.9685,1
16719,19.2666,78.7913,1
16720,19.2681,78.8029,1
16721,19.1575,78.4974,1
16722,17.8432,80.1963,0
16723,17.8368,80.2013,0
16724,16.049,78.72,0
16725,16.113,78.7094,0
16726,16.1214,77.9213,0
16727,16.1133,78.7159,0
16728,16.0497,78.7255,0
16729,18.1595,80.3245,0
16730,17.8258,80.2062,0
16731,17.7727,80.1084,0
16732,17.9018,80.6795,2
16733,18.3447,80.6722,2
16734,18.5646,80.5454,2
16735,17.9444,80.7126,2
16736,18.2615,80.7327,2
16737,18.2727,80.7549,2
16738,19.1408,79.0957,2
16739,17.7572,80.7561,2
16740,18.1736,80.3366,2
16741,19.1769,78.7574,0
16742,19.1747,78.7511,0
16743,19.1632,79.9022,0
16744,19.2847,79.8432,0
16745,18.3908,79.9655,0
16746,18.1923,80.2908,0
16747,16.0664,78.8073,1
16748,17.9198,80.6281,0
16749,17.2964,80.4041,0
16750,18.5702,80.5513,0
16751,18.2458,80.7782,0
16752,18.3499,80.6763,0
16753,18.3482,80.69,0
16754,18.2806,80.7564,0
16755,17.7421,80.1216,0
16756,18.1333,79.3024,1
16757,18.3903,79.6922,1
16758,19.284,79.8409,1
16759,19.1679,79.2061,1
16760,19.2414,79.8673,1
16761,19.1645,79.9045,1
16762,19.1631,79.8948,1
16763,18.7975,79.126,1
16764,18.3481,80.0562,0
16765,18.3249,80.0893,0
16766,18.3949,79.9249,0
16767,17.7843,80.362,1
16768,17.7678,80.1092,1
16769,19.0607,79.3542,1
16770,19.0593,79.3448,1
16771,19.275,79.8423,1
16772,19.2763,79.852,1
16773,19.2675,79.9226,1
16774,18.2728,79.8391,1
16775,17.9873,79.1848,1
16776,18.2259,80.2352,0
16777,18.6142,79.7813,1
16778,19.2914,79.2959,1
16779,18.5949,79.7745,1
16780,19.2401,79.8576,1
16781,19.2736,79.8326,1
16782,19.1764,79.1373,1
16783,19.2827,79.8312,1
16784,16.1064,78.7864,1
16785,16.2249,78.9719,1
16786,16.1077,78.7958,1
16787,18.4732,78.6589,1
16788,19.1781,78.7552,1
16789,17.3173,77.8834,1
16790,19.2416,78.8796,1
16791,19.1767,78.7458,1
16792,16.2066,78.6528,1
16793,16.2052,78.6434,1
16794,16.1962,78.6448,1
16795,16.1605,78.6569,1
16796,18.6707,78.5607,1
16797,16.086,78.4651,1
16798,18.672,78.5701,1
16799,18.62,78.5268,1
16800,19.2133,78.6821,1
16801,19.2791,78.6946,1
16802,18.0504,78.4732,1
16803,18.1331,78.0977,1
16804,18.4937,78.0432,1
16805,18.4838,78.0414,1
16806,18.477,78.1208,1
16807,16.257,78.6831,1
16808,16.1031,78.7044,1
16809,19.1352,78.144,1
16810,16.1016,78.6949,1
16811,16.2883,78.7108,1
16812,16.2869,78.7015,1
16813,18.4576,78.4883,1
16814,19.2054,79.0104,1
16815,19.2005,79.0401,1
16816,18.2091,78.2996,1
16817,17.988,78.2994,1
16818,17.7513,78.2598,1
16819,18.769,78.8618,0
16820,16.3166,78.7158,1
16821,16.3152,78.7064,1
16822,16.5927,78.4593,1
16823,16.3138,78.6969,1
16824,19.1758,78.486,1
16825,17.9771,78.9859,1
16826,16.3418,78.9507,1
16827,16.3124,78.6875,1
16828,16.3342,78.9614,1
16829,16.1619,78.6664,1
16830,18.5615,78.0022,1
16831,18.507,80.6154,1
16832,17.6582,80.3878,1
16833,17.7428,80.398,1
16834,17.7337,80.3994,1
16835,17.7277,80.5563,1
16836,17.7291,80.5662,1
16837,17.4886,80.7507,0
16838,17.9665,80.7645,1
16839,17.7469,80.4969,1
16840,17.6324,80.5264,1
16841,19.2962,78.7496,1
16842,19.5636,78.4945,1
16843,19.5805,78.6751,1
16844,19.548,78.7671,1
16845,19.5623,78.4851,1
16846,19.581,78.7425,1
16847,19.5661,78.6388,1
16848,19.3599,79.9216,1
16849,19.3689,79.658,1
16850,19.3038,78.2885,1
16851,19.3239,79.0725,1
16852,19.4681,78.7289,1
16853,19.3454,79.0305,1
16854,19.2948,78.7402,1
16855,19.6058,78.7232,1
16856,19.3613,79.9313,1
16857,19.6277,78.7486,1
16858,18.1476,80.7456,1
16859,18.1307,80.8158,1
16860,18.132,80.8259,1
16861,17.8435,80.6068,0
16862,17.4314,81.0098,2
16863,17.4039,80.4048,1
16864,17.742,80.1228,1
16865,17.4064,80.3553,1
16866,17.4168,80.3636,1
16867,17.4154,80.3538,0
16868,17.4654,80.4588,1
16869,17.4641,80.4492,1
16870,17.4628,80.4394,1
16871,17.4745,80.4571,0
16872,17.4732,80.4475,1
16873,17.9919,80.4673,0
16874,17.9933,80.4771,1
16875,17.9209,80.6252,0
16876,18.1998,80.5748,0
16877,18.3534,80.56,1
16878,18.3548,80.5698,1
16879,18.3312,80.6744,0
16880,18.3299,80.6644,0
16881,17.5793,80.209,1
16882,18.5542,80.5474,1
16883,17.8803,80.6716,0
16884,17.8817,80.6815,0
16885,17.8938,80.7717,0
16886,18.5293,80.5714,1
16887,17.3739,80.7945,1
16888,17.3752,80.8043,1
16889,17.3609,80.9077,1
16890,17.3425,80.9105,0
16891,18.2297,80.748,1
16892,18.0561,80.5426,1
16893,18.0547,80.5328,1
16894,18.0952,80.4864,1
16895,18.0938,80.4766,1
16896,18.1105,80.5377,0
16897,18.1092,80.528,0
16898,17.8647,80.2159,1
16899,18.3719,80.2304,0
16900,17.8541,80.1393,1
16901,18.2591,80.4094,1
16902,18.0578,80.2827,0
16903,18.2081,80.377,0
16904,17.8836,80.4207,1
16905,17.8314,80.3789,0
16906,17.8223,80.3802,1
16907,17.7856,80.3716,1
16908,17.7752,80.3633,1
16909,17.7765,80.3729,1
16910,18.6143,80.2509,0
16911,18.6273,80.2823,0
16912,17.9487,80.4241,0
16913,17.95,80.4337,0
16914,17.9409,80.4351,0
16915,17.7691,80.1188,1
16916,17.7511,80.1215,1
16917,18.5727,80.2871,0
16918,18.627,80.1429,1
16919,18.0866,80.2915,0
16920,18.4351,80.4207,1
16921,18.0319,80.2966,1
16922,17.9957,80.4268,0
16923,18.6097,80.4221,1
16924,18.0081,80.1231,1
16925,17.736,80.6855,0
16926,17.7347,80.6758,1
16927,17.8592,80.7723,1
16928,17.8496,80.7022,0
16929,17.8482,80.6923,0
16930,17.8554,80.6958,0
16931,17.8541,80.6856,0
16932,18.6083,80.4122,1
16933,18.5421,80.4583,1
16934,18.2609,80.154,0
16935,18.2596,80.1443,0
16936,19.152,79.086,2
16937,19.5857,78.3106,2
16938,19.1798,79.0072,2
16939,19.1584,79.096,2
16940,19.1555,79.1002,2
16941,19.1571,79.0886,2
16942,18.2533,79.3656,2
16943,18.1403,80.839,2
16944,18.5149,80.6,2
16945,19.3047,78.8432,0
16946,19.3072,78.8287,0
16947,19.8251,78.3515,1
16948,19.3034,78.8372,0
16949,18.4348,80.4352,0
16950,19.1665,79.1019,0
16951,19.1535,79.1086,0
16952,19.1647,79.1106,0
16953,19.0998,78.6833,0
16954,18.4957,78.2379,0
16955,16.1689,78.6014,0
16956,16.1247,78.7908,1
16957,17.7829,77.7243,1
16958,18.1343,78.7237,0
16959,16.0742,78.8272,0
16960,17.1623,78.8609,1
16961,16.0726,78.816,0
16962,17.8645,80.6826,2
16963,19.1835,78.904,2
16964,19.1788,78.9109,2
16965,16.5909,79.3294,1
16966,16.1522,78.6359,0
16967,16.1649,78.648,1
16968,16.1544,78.6496,1
16969,16.2665,78.7035,0
16970,16.2562,78.7056,0
16971,16.1832,78.8289,1
16972,16.1627,78.6343,0
16973,16.1564,78.5948,0
16974,16.2061,78.6612,0
16975,16.2416,78.6815,0
16976,16.181,78.8153,1
16977,17.7825,80.4507,0
16978,19.855,78.3218,1
16979,19.4657,79.8785,1
16980,19.458,79.8905,1
16981,19.4673,79.8888,1
16982,19.5767,78.3181,0
16983,19.3095,79.8755,1
16984,17.8755,80.691,0
16985,17.7378,80.3923,0
16986,18.2655,80.2867,0
16987,18.264,80.2766,0
16988,18.4526,78.4624,0
16989,18.5988,78.7374,0
16990,17.1743,78.5454,1
16991,19.1791,78.8967,0
16992,19.0278,78.8529,1
16993,18.6464,78.7777,0
16994,19.1731,78.9986,0
16995,19.2563,78.8063,0
16996,19.0297,78.8646,1
16997,17.4763,77.8395,1
16998,18.7334,78.9373,0
16999,18.9906,78.8114,0
17000,19.2422,78.3407,1
17001,19.1586,78.9069,0
17002,19.181,78.9082,0
17003,18.4121,79.9754,0
17004,18.2946,80.2437,0
17005,18.2869,80.2555,0
17006,18.5553,79.8954,0
17007,19.2922,79.8256,0
17008,19.1789,79.8722,0
17009,18.5537,79.8849,0
17010,19.093,79.2617,0
17011,19.1997,79.2936,0
17012,18.6424,79.7328,1
17013,19.1681,79.0935,0
17014,18.578,80.1669,0
17015,18.6846,80.2565,0
17016,18.6028,80.2044,0
17017,17.9435,80.4216,0
17018,19.3021,79.8291,0
17019,19.3495,79.0654,0
17020,19.5327,78.3537,0
17021,19.0001,78.8165,0
