,latitude,longitude,cluster,year,District
16181,16.0832,78.5341,1,2021,Nagarkurnool
16182,16.1981,78.8255,1,2021,Nagarkurnool
16183,16.2071,78.8241,1,2021,Nagarkurnool
16184,16.2187,78.8416,1,2021,Nagarkurnool
16185,16.2174,78.8321,1,2021,Nagarkurnool
16186,16.1707,78.6283,1,2021,Nagarkurnool
16187,16.1796,78.6269,1,2021,Nagarkurnool
16188,17.4839,77.9623,1,2021,Sangareddy
16189,17.5548,77.5543,1,2021,Sangareddy
16190,18.9765,78.9139,1,2021,Jagtial
16191,16.1284,78.6606,1,2021,Nagarkurnool
16192,17.4508,77.9866,1,2021,Vikarabad
16193,17.3812,78.3445,1,2021,Rangareddy
16194,17.3825,78.3539,1,2021,Rangareddy
16195,16.0789,78.3735,1,2021,Nagarkurnool
16196,16.4572,77.6684,1,2021,Narayanpet
16197,18.1322,78.2498,1,2021,Medak
16198,19.2818,78.8596,1,2021,Adilabad
16199,18.1328,78.7255,1,2021,Siddipet
16200,18.0863,78.9174,1,2021,Khammam
16201,17.9165,78.8159,1,2021,Siddipet
16202,18.6294,78.7883,1,2021,Jagtial
16203,18.6461,78.2469,1,2021,Nizamabad
16204,18.5172,78.1752,1,2021,Nizamabad
16205,16.2354,78.8293,1,2021,Nagarkurnool
16206,18.6817,78.845,0,2021,Jagtial
16207,17.7235,80.2512,1,2021,Mahabubabad
16208,17.7121,80.469,1,2021,Bhadradri Kothagudem
16209,17.7162,80.1961,1,2021,Mahabubabad
16210,18.4895,80.5793,1,2021,Mulugu
16211,17.7448,80.3383,0,2021,Bhadradri Kothagudem
16212,17.7433,80.3272,1,2021,Bhadradri Kothagudem
16213,17.6962,80.3452,1,2021,Bhadradri Kothagudem
16214,18.494,80.6141,1,2021,Mulugu
16215,18.477,80.6405,0,2021,Mulugu
16216,17.7414,80.1424,1,2021,Mahabubabad
16217,17.852,80.386,1,2021,Bhadradri Kothagudem
16218,18.0321,80.1823,1,2021,Mulugu
16219,17.8135,80.2432,1,2021,Mahabubabad
16220,17.9895,80.2627,0,2021,Mahabubabad
16221,17.9881,80.2515,0,2021,Mahabubabad
16222,17.9993,80.2614,0,2021,Mulugu
16223,17.9978,80.2501,0,2021,Mahabubabad
16224,17.9949,80.2279,1,2021,Mahabubabad
16225,17.9039,80.3033,0,2021,Bhadradri Kothagudem
16226,17.9024,80.2919,1,2021,Bhadradri Kothagudem
16227,17.9009,80.2805,0,2021,Mahabubabad
16228,17.9121,80.2906,0,2021,Bhadradri Kothagudem
16229,17.9106,80.2791,0,2021,Bhadradri Kothagudem
16230,17.9203,80.2776,0,2021,Bhadradri Kothagudem
16231,17.9644,80.221,1,2021,Mahabubabad
16232,17.9462,80.1562,1,2021,Mahabubabad
16233,17.9476,80.1672,1,2021,Mahabubabad
16234,17.959,80.2557,1,2021,Mahabubabad
16235,17.9365,80.1575,1,2021,Mahabubabad
16236,17.9172,80.1604,1,2021,Mahabubabad
16237,17.9186,80.1714,1,2021,Mahabubabad
16238,17.914,80.1554,1,2021,Mahabubabad
16239,17.8466,80.1652,1,2021,Mahabubabad
16240,19.5239,79.4415,0,2021,Komram Bheem
16241,19.5343,78.8229,1,2021,Adilabad
16242,19.4109,79.421,1,2021,Komram Bheem
16243,19.4712,79.8881,1,2021,Komram Bheem
16244,19.6956,78.3257,1,2021,Adilabad
16245,19.6651,78.2965,1,2021,Adilabad
16246,19.7587,78.5169,1,2021,Adilabad
16247,19.7715,78.4745,1,2021,Adilabad
16248,19.7729,78.4844,1,2021,Adilabad
16249,19.7624,78.4759,1,2021,Adilabad
16250,19.7637,78.4858,1,2021,Adilabad
16251,19.6705,78.3354,1,2021,Adilabad
16252,19.2991,78.7185,1,2021,Nirmal
16253,19.6283,78.844,1,2021,Adilabad
16254,19.2978,78.7086,1,2021,Nirmal
16255,19.3159,78.635,1,2021,Adilabad
16256,19.3172,78.6449,1,2021,Adilabad
16257,19.3081,78.6463,1,2021,Adilabad
16258,19.5581,78.5999,1,2021,Adilabad
16259,19.282,78.2516,1,2021,Adilabad
16260,19.288,78.7671,1,2021,Adilabad
16261,19.2909,78.5885,1,2021,Nirmal
16262,19.2828,78.4597,1,2021,Adilabad
16263,19.2893,78.7771,1,2021,Adilabad
16264,19.2575,78.2752,1,2021,Nirmal
16265,19.2833,78.2612,1,2021,Adilabad
16266,18.4628,80.6159,2,2021,Mulugu
16267,18.4389,80.6143,2,2021,Mulugu
16268,18.3687,80.654,2,2021,Mulugu
16269,18.2734,80.6713,2,2021,Mulugu
16270,18.4375,80.6237,2,2021,Mulugu
16271,19.2816,78.8622,2,2021,Komram Bheem
16272,18.569,78.4924,2,2021,Nizamabad
16273,19.2051,79.4056,2,2021,Mancherial District
16274,19.2065,79.3961,2,2021,Mancherial District
16275,17.8199,80.1871,2,2021,Mahabubabad
16276,18.4912,80.6323,2,2021,Mulugu
16277,19.294,78.2598,1,2021,Adilabad
16278,19.4814,79.4225,0,2021,Komram Bheem
16279,19.3002,78.7452,0,2021,Adilabad
16280,16.2069,78.8512,0,2021,Nagarkurnool
16281,18.1578,80.7699,0,2021,Bhadradri Kothagudem
16282,17.7008,80.4164,0,2021,Bhadradri Kothagudem
16283,19.0268,79.2355,0,2021,Mancherial District
16284,17.9198,80.1549,0,2021,Mahabubabad
16285,17.9059,80.1521,0,2021,Mahabubabad
16286,18.3689,80.5606,0,2021,Mulugu
16287,18.3677,80.5649,0,2021,Mulugu
16288,18.1535,80.8075,2,2021,Bhadradri Kothagudem
16289,18.1542,80.8012,2,2021,Bhadradri Kothagudem
16290,18.4747,80.631,2,2021,Mulugu
16291,18.4729,80.6193,2,2021,Mulugu
16292,18.4827,80.6176,2,2021,Mulugu
16293,19.4958,79.4147,2,2021,Komram Bheem
16294,19.4889,79.4085,2,2021,Komram Bheem
16295,16.0774,78.5317,2,2021,Nagarkurnool
16296,16.2184,78.7469,2,2021,Nagarkurnool
16297,17.9369,80.1499,2,2021,Mahabubabad
16298,18.0556,80.2505,2,2021,Mulugu
16299,18.4507,79.9676,2,2021,Jayashankar Bhupalapally
16300,18.1333,79.2939,2,2021,Siddipet
16301,18.144,79.2916,2,2021,Karimnagar
16302,17.1768,79.2659,0,2021,Nalgonda
16303,17.1792,79.2602,0,2021,Nalgonda
16304,18.1566,80.8159,0,2021,Bhadradri Kothagudem
16305,17.7568,80.6009,0,2021,Bhadradri Kothagudem
16306,17.2803,80.7086,0,2021,Bhadradri Kothagudem
16307,17.2875,80.7163,0,2021,Khammam
16308,17.7508,80.5942,0,2021,Bhadradri Kothagudem
16309,16.1979,78.8596,0,2021,Nagarkurnool
16310,16.1667,78.6939,0,2021,Nagarkurnool
16311,16.1775,78.6795,0,2021,Nagarkurnool
16312,16.2103,78.7511,0,2021,Nagarkurnool
16313,16.1752,78.7002,0,2021,Nagarkurnool
16314,16.2079,78.7721,0,2021,Nagarkurnool
16315,16.2129,78.7363,1,2021,Nagarkurnool
16316,16.1955,78.7494,1,2021,Nagarkurnool
16317,16.2159,78.6927,1,2021,Nagarkurnool
16318,16.1139,78.5071,1,2021,Nagarkurnool
16319,16.2175,78.7033,1,2021,Nagarkurnool
16320,16.1881,78.7993,1,2021,Nagarkurnool
16321,16.2113,78.7258,1,2021,Nagarkurnool
16322,16.1722,78.6952,1,2021,Nagarkurnool
16323,16.2142,78.682,0,2021,Nagarkurnool
16324,16.2191,78.7138,1,2021,Nagarkurnool
16325,16.2096,78.7152,0,2021,Nagarkurnool
16326,16.0676,78.5257,1,2021,Nagarkurnool
16327,16.1939,78.7391,1,2021,Nagarkurnool
16328,16.208,78.7047,1,2021,Nagarkurnool
16329,16.1925,78.7923,1,2021,Nagarkurnool
16330,16.1882,78.8639,1,2021,Nagarkurnool
16331,16.1865,78.789,1,2021,Nagarkurnool
16332,16.1082,78.597,1,2021,Nagarkurnool
16333,16.1774,78.6338,0,2021,Nagarkurnool
16334,16.2063,78.6941,0,2021,Nagarkurnool
16335,16.1867,78.8536,1,2021,Nagarkurnool
16336,18.2954,80.7163,1,2021,Mulugu
16337,17.8735,80.7886,1,2021,Bhadradri Kothagudem
16338,18.4857,80.495,1,2021,Mulugu
16339,18.6204,80.4773,1,2021,Mulugu
16340,17.4702,80.673,1,2021,Bhadradri Kothagudem
16341,18.1482,80.7741,1,2021,Bhadradri Kothagudem
16342,18.6128,80.4881,1,2021,Mulugu
16343,17.4689,80.6636,1,2021,Bhadradri Kothagudem
16344,18.0198,80.524,1,2021,Bhadradri Kothagudem
16345,18.3793,80.5912,1,2021,Mulugu
16346,17.7303,80.177,1,2021,Mahabubabad
16347,17.6208,80.1244,1,2021,Mahabubabad
16348,18.3244,80.5904,1,2021,Mulugu
16349,18.5099,78.5546,1,2021,Rajanna Sircilla
16350,19.2371,78.9632,1,2021,Mancherial District
16351,18.5561,78.0652,1,2021,Nizamabad
16352,19.1328,78.8246,1,2021,Nirmal
16353,19.2758,78.6131,1,2021,Nirmal
16354,19.2743,78.603,1,2021,Nirmal
16355,19.2588,78.5018,1,2021,Adilabad
16356,19.2573,78.4916,1,2021,Adilabad
16357,19.2681,78.5001,1,2021,Adilabad
16358,18.5626,78.65,1,2021,Rajanna Sircilla
16359,18.5842,78.6814,1,2021,Rajanna Sircilla
16360,18.5823,78.5459,1,2021,Nizamabad
16361,17.6918,77.7083,1,2021,Sangareddy
16362,19.2635,78.7801,1,2021,Nirmal
16363,18.6841,78.8398,1,2021,Jagtial
16364,18.4962,78.6509,1,2021,Rajanna Sircilla
16365,17.1133,78.7786,1,2021,Rangareddy
16366,18.6632,78.5996,1,2021,Rajanna Sircilla
16367,19.2802,78.8896,1,2021,Komram Bheem
16368,19.2356,78.9531,1,2021,Mancherial District
16369,19.2817,78.8994,1,2021,Nirmal
16370,18.6662,78.5571,0,2021,Nizamabad
16371,18.6755,78.5555,1,2021,Nizamabad
16372,19.164,79.0321,1,2021,Mancherial District
16373,18.4587,78.6942,1,2021,Rajanna Sircilla
16374,18.3713,78.4992,1,2021,Kamareddy
16375,18.5083,78.5442,1,2021,Nizamabad
16376,17.2432,78.5266,1,2021,Rangareddy
16377,17.2448,78.5372,1,2021,Rangareddy
16378,18.9457,78.8689,1,2021,Jagtial
16379,19.199,79.0203,1,2021,Mancherial District
16380,16.5231,77.9085,1,2021,Mahabubnagar
16381,17.757,78.5204,1,2021,Siddipet
16382,19.1254,78.478,1,2021,Nirmal
16383,19.1964,78.6942,1,2021,Nirmal
16384,18.5097,78.4911,1,2021,Nizamabad
16385,19.2057,78.6927,1,2021,Nirmal
16386,19.5477,78.4539,1,2021,Adilabad
16387,19.5616,78.5452,1,2021,Adilabad
16388,19.6377,78.6293,1,2021,Adilabad
16389,19.5662,78.5754,1,2021,Adilabad
16390,19.5569,78.5769,1,2021,Adilabad
16391,19.5051,79.2198,1,2021,Komram Bheem
16392,19.6619,78.3059,1,2021,Adilabad
16393,19.476,78.9649,1,2021,Komram Bheem
16394,19.4103,79.3863,1,2021,Komram Bheem
16395,19.4202,79.388,1,2021,Komram Bheem
16396,19.3529,78.6965,1,2021,Adilabad
16397,19.3821,79.6942,1,2021,Komram Bheem
16398,19.3514,78.6864,1,2021,Adilabad
16399,19.3682,78.735,1,2021,Adilabad
16400,19.5665,78.3507,1,2021,Adilabad
16401,19.2963,79.8662,1,2021,Komram Bheem
16402,19.3041,78.255,1,2021,Adilabad
16403,19.3057,78.2655,1,2021,Adilabad
16404,19.3053,78.6324,1,2021,Adilabad
16405,19.4126,79.9025,1,2021,Komram Bheem
16406,17.7166,80.406,1,2021,Bhadradri Kothagudem
16407,17.7234,80.1301,1,2021,Mahabubabad
16408,17.7289,80.1676,1,2021,Mahabubabad
16409,17.7076,80.2095,1,2021,Mahabubabad
16410,17.7433,80.2037,1,2021,Mahabubabad
16411,17.8516,80.3816,1,2021,Bhadradri Kothagudem
16412,18.106,80.2262,1,2021,Mulugu
16413,18.0163,80.2471,1,2021,Mahabubabad
16414,18.0019,80.2111,1,2021,Mahabubabad
16415,18.1073,80.2355,1,2021,Mulugu
16416,17.9209,80.2204,1,2021,Mahabubabad
16417,17.9298,80.219,1,2021,Mahabubabad
16418,17.9189,80.144,1,2021,Mahabubabad
16419,17.9175,80.1346,1,2021,Mahabubabad
16420,17.9162,80.1252,1,2021,Mahabubabad
16421,17.9621,80.2521,1,2021,Mahabubabad
16422,17.9607,80.2427,1,2021,Mahabubabad
16423,18.006,80.2392,1,2021,Mahabubabad
16424,18.0074,80.2486,1,2021,Mahabubabad
16425,18.2261,80.2969,1,2021,Mulugu
16426,18.1841,80.3228,1,2021,Mulugu
16427,17.845,80.2104,1,2021,Mahabubabad
16428,17.9965,80.1736,0,2021,Mahabubabad
16429,17.9881,80.2421,1,2021,Mahabubabad
16430,17.9792,80.2436,1,2021,Mahabubabad
16431,18.1698,80.2868,0,2021,Mulugu
16432,18.1873,80.4084,1,2021,Mulugu
16433,18.1887,80.4178,1,2021,Mulugu
16434,18.1764,80.3968,1,2021,Mulugu
16435,17.8681,80.3694,1,2021,Bhadradri Kothagudem
16436,17.8694,80.3788,1,2021,Bhadradri Kothagudem
16437,17.8592,80.3708,1,2021,Bhadradri Kothagudem
16438,17.8632,80.3989,1,2021,Bhadradri Kothagudem
16439,17.7822,80.4081,1,2021,Bhadradri Kothagudem
16440,17.9648,80.2708,1,2021,Mahabubabad
16441,18.6473,80.2746,0,2021,Jayashankar Bhupalapally
16442,17.9702,80.3083,1,2021,Mahabubabad
16443,17.9716,80.3176,1,2021,Mahabubabad
16444,17.9304,80.2859,1,2021,Bhadradri Kothagudem
16445,18.1071,80.3601,1,2021,Mulugu
16446,17.9805,80.3162,1,2021,Mahabubabad
16447,18.0219,80.1599,0,2021,Mahabubabad
16448,18.0206,80.1505,0,2021,Mahabubabad
16449,17.7729,80.7244,1,2021,Bhadradri Kothagudem
16450,18.5415,80.4381,1,2021,Mulugu
16451,18.7711,79.6723,1,2021,Mancherial District
16452,18.6255,79.7475,1,2021,Peddapalli
16453,18.6269,79.757,1,2021,Peddapalli
16454,18.6165,79.749,1,2021,Peddapalli
16455,18.6179,79.7585,1,2021,Peddapalli
16456,18.6075,79.7504,1,2021,Peddapalli
16457,18.6089,79.7599,1,2021,Peddapalli
16458,18.4529,79.9528,0,2021,Jayashankar Bhupalapally
16459,18.444,79.9544,0,2021,Jayashankar Bhupalapally
16460,19.1275,79.4024,1,2021,Mancherial District
16461,19.1323,79.3721,1,2021,Mancherial District
16462,19.1308,79.3624,1,2021,Mancherial District
16463,19.1439,79.3941,1,2021,Komram Bheem
16464,19.1809,79.4566,1,2021,Mancherial District
16465,19.1795,79.447,1,2021,Mancherial District
16466,19.2548,79.3294,1,2021,Komram Bheem
16467,19.288,79.3041,1,2021,Komram Bheem
16468,18.4392,79.9841,1,2021,Jayashankar Bhupalapally
16469,18.4405,79.9935,1,2021,Jayashankar Bhupalapally
16470,18.4171,79.9587,0,2021,Jayashankar Bhupalapally
16471,18.4185,79.9681,0,2021,Jayashankar Bhupalapally
16472,19.2888,79.1848,1,2021,Komram Bheem
16473,19.2903,79.1946,1,2021,Komram Bheem
16474,18.0944,79.9586,1,2021,Mulugu
16475,18.9893,79.2837,1,2021,Mancherial District
16476,18.9908,79.2934,1,2021,Mancherial District
16477,18.887,79.3362,1,2021,Mancherial District
16478,19.0232,79.3871,1,2021,Mancherial District
16479,18.9408,79.3865,1,2021,Mancherial District
16480,17.8576,80.0384,1,2021,Mahabubabad
16481,17.8079,80.0818,1,2021,Mahabubabad
16482,17.7976,80.0739,1,2021,Mahabubabad
16483,17.799,80.0833,1,2021,Mahabubabad
16484,18.1438,80.1086,1,2021,Mulugu
16485,18.0972,80.1027,1,2021,Mulugu
16486,18.0696,80.0398,1,2021,Mahabubabad
16487,19.2873,79.8676,1,2021,Komram Bheem
16488,19.0027,79.6841,1,2021,Mancherial District
16489,18.6951,79.1619,1,2021,Peddapalli
16490,19.1758,79.111,1,2021,Komram Bheem
16491,19.1652,79.1028,1,2021,Komram Bheem
16492,19.1667,79.1126,1,2021,Komram Bheem
16493,19.0308,79.2508,1,2021,Mancherial District
16494,18.9926,79.2434,1,2021,Mancherial District
16495,18.1733,80.2479,0,2021,Mulugu
16496,17.8667,80.3601,1,2021,Bhadradri Kothagudem
16497,17.8578,80.3615,1,2021,Bhadradri Kothagudem
16498,19.2196,79.1569,1,2021,Komram Bheem
16499,19.2211,79.1666,1,2021,Komram Bheem
16500,17.7817,80.1534,0,2021,Mahabubabad
16501,17.7537,80.2116,1,2021,Mahabubabad
16502,16.207,78.7106,2,2021,Nagarkurnool
16503,16.2031,78.7049,2,2021,Nagarkurnool
16504,16.1998,78.7122,2,2021,Nagarkurnool
16505,19.8574,78.3558,1,2021,Adilabad
16506,19.3348,78.607,0,2021,Adilabad
16507,19.3445,78.6088,0,2021,Adilabad
16508,19.3208,78.2449,0,2021,Adilabad
16509,19.8591,78.3449,1,2021,Adilabad
16510,19.3329,78.6185,0,2021,Adilabad
16511,19.0118,79.1986,0,2021,Mancherial District
16512,18.9936,79.246,0,2021,Mancherial District
16513,19.2882,79.2031,0,2021,Komram Bheem
16514,18.331,80.6405,0,2021,Mulugu
16515,18.4995,78.5666,0,2021,Rajanna Sircilla
16516,18.3844,78.5104,0,2021,Kamareddy
16517,19.2211,79.0473,0,2021,Komram Bheem
16518,18.5997,78.8303,0,2021,Rajanna Sircilla
16519,18.7434,78.9553,0,2021,Jagtial
16520,18.583,78.6825,0,2021,Rajanna Sircilla
16521,19.2695,78.6248,0,2021,Nirmal
16522,17.6479,80.1137,0,2021,Mahabubabad
16523,17.32,79.945,0,2021,Khammam
16524,17.1234,77.9387,1,2021,Vikarabad
16525,16.1852,78.7185,0,2021,Nagarkurnool
16526,16.1872,78.7062,0,2021,Nagarkurnool
16527,18.3304,77.5644,1,2021,Kamareddy
16528,17.1158,78.74,1,2021,Rangareddy
16529,17.2383,78.8637,0,2021,Yadadri Bhuvanagiri
16530,16.1829,78.8616,0,2021,Nagarkurnool
16531,18.0217,78.4687,0,2021,Medak
16532,16.1863,78.7113,0,2021,Nagarkurnool
16533,17.5553,80.6593,2,2021,Bhadradri Kothagudem
16534,17.5413,80.6516,2,2021,Bhadradri Kothagudem
16535,17.4625,80.6151,0,2021,Bhadradri Kothagudem
16536,16.2273,78.7059,0,2021,Nagarkurnool
16537,16.2354,78.7543,0,2021,Nagarkurnool
16538,16.2424,78.7483,0,2021,Nagarkurnool
16539,16.2339,78.6998,0,2021,Nagarkurnool
16540,19.2919,78.61,0,2021,Nirmal
16541,19.245,78.9415,0,2021,Nirmal
16542,19.2433,78.947,0,2021,Mancherial District
16543,19.2408,78.9324,0,2021,Nirmal
16544,19.2184,78.7226,0,2021,Nirmal
16545,19.2639,78.7898,0,2021,Adilabad
16546,18.9182,79.3465,0,2021,Mancherial District
16547,19.2142,79.1695,0,2021,Komram Bheem
16548,19.2249,79.1677,0,2021,Komram Bheem
16549,18.3091,80.2681,0,2021,Mulugu
16550,18.3192,80.2664,0,2021,Mulugu
16551,18.9203,79.3597,0,2021,Mancherial District
16552,19.2168,79.377,0,2021,Komram Bheem
16553,18.143,80.7743,0,2021,Bhadradri Kothagudem
16554,17.6091,80.1986,1,2021,Mahabubabad
16555,19.4162,79.076,0,2021,Komram Bheem
16556,19.2945,78.6248,0,2021,Nirmal
16557,19.294,79.1631,1,2021,Komram Bheem
16558,17.9763,80.2478,1,2021,Mahabubabad
16559,17.979,80.2529,1,2021,Mahabubabad
16560,17.8901,80.1551,0,2021,Mahabubabad
16561,17.7968,80.1528,1,2021,Mahabubabad
16562,17.9689,80.2546,1,2021,Mahabubabad
16563,17.9288,80.1353,1,2021,Mahabubabad
16564,17.9783,80.2599,1,2021,Mahabubabad
16565,18.6677,80.2657,0,2021,Jayashankar Bhupalapally
16566,17.9708,80.2667,1,2021,Mahabubabad
16567,17.7329,80.1952,0,2021,Mahabubabad
16568,17.9171,80.7675,0,2021,Bhadradri Kothagudem
16569,17.9153,80.7562,0,2021,Bhadradri Kothagudem
16570,19.2913,78.6124,2,2021,Nirmal
16571,17.5946,80.5962,0,2021,Bhadradri Kothagudem
16572,18.5622,79.8855,0,2021,Jayashankar Bhupalapally
16573,18.5607,79.8951,0,2021,Jayashankar Bhupalapally
16574,17.213,80.0213,0,2021,Khammam
16575,19.0013,79.9138,1,2021,Mancherial District
16576,19.1293,79.5572,1,2021,Mancherial District
16577,18.8062,79.7405,0,2021,Mancherial District
16578,19.1188,79.5653,0,2021,Mancherial District
16579,19.234,78.9171,0,2021,Nirmal
16580,18.7467,78.9712,0,2021,Jagtial
16581,19.2507,78.6796,0,2021,Nirmal
16582,19.2596,78.681,0,2021,Nirmal
16583,19.2884,78.6087,0,2021,Nirmal
16584,17.2681,77.9303,1,2021,Vikarabad
16585,17.2668,77.9397,1,2021,Vikarabad
16586,16.1808,78.7424,1,2021,Nagarkurnool
16587,16.0954,78.5135,0,2021,Nagarkurnool
16588,17.2663,77.92,1,2021,Vikarabad
16589,16.3665,78.7668,1,2021,Nagarkurnool
16590,17.2682,77.9281,1,2021,Vikarabad
16591,17.2812,77.9416,1,2021,Vikarabad
16592,16.2268,78.6717,0,2021,Nagarkurnool
16593,16.163,78.8918,0,2021,Nagarkurnool
16594,16.0905,78.4845,1,2021,Nagarkurnool
16595,16.0924,78.5003,1,2021,Nagarkurnool
16596,17.5914,77.7763,1,2021,Sangareddy
16597,16.2995,78.8093,1,2021,Nagarkurnool
16598,16.0843,78.8051,1,2021,Nagarkurnool
16599,16.0918,78.7975,1,2021,Nagarkurnool
16600,17.9296,80.5191,1,2021,Bhadradri Kothagudem
16601,17.8588,80.0999,0,2021,Mahabubabad
16602,17.7798,80.0934,0,2021,Mahabubabad
16603,17.7857,80.098,0,2021,Mahabubabad
16604,17.8628,80.1067,0,2021,Mahabubabad
16605,17.8356,80.4208,0,2021,Bhadradri Kothagudem
16606,18.0177,80.2385,0,2021,Mulugu
16607,17.841,80.4151,0,2021,Bhadradri Kothagudem
16608,18.082,80.1079,0,2021,Mulugu
16609,19.254,78.6882,0,2021,Nirmal
16610,18.2926,78.0137,0,2021,Kamareddy
16611,19.2496,78.6754,0,2021,Nirmal
16612,19.252,78.6697,0,2021,Nirmal
16613,19.2531,78.6932,2,2021,Nirmal
16614,17.7217,80.2612,0,2021,Bhadradri Kothagudem
16615,18.2304,80.7433,0,2021,Mulugu
16616,17.1095,80.8299,0,2021,Khammam
16617,17.1145,80.8432,0,2021,Khammam
16618,16.1669,78.7264,1,2021,Nagarkurnool
16619,16.162,78.7,0,2021,Nagarkurnool
16620,16.1661,78.7222,1,2021,Nagarkurnool
16621,16.088,78.7132,0,2021,Nagarkurnool
16622,16.0832,78.6919,0,2021,Nagarkurnool
16623,16.0884,78.72,0,2021,Nagarkurnool
16624,17.7968,80.0938,0,2021,Mahabubabad
16625,17.7656,80.1421,0,2021,Mahabubabad
16626,17.7953,80.0872,0,2021,Mahabubabad
16627,18.2604,80.3217,0,2021,Mulugu
16628,17.7931,80.3663,0,2021,Bhadradri Kothagudem
16629,17.8105,80.1688,0,2021,Mahabubabad
16630,18.1652,80.3091,0,2021,Mulugu
16631,17.8114,80.1758,0,2021,Mahabubabad
16632,17.8009,80.4894,0,2021,Bhadradri Kothagudem
16633,17.8015,80.4843,0,2021,Bhadradri Kothagudem
16634,17.6404,80.3259,0,2021,Bhadradri Kothagudem
16635,17.7695,80.4509,0,2021,Bhadradri Kothagudem
16636,19.4514,79.4657,0,2021,Komram Bheem
16637,18.5192,80.5937,0,2021,Mulugu
16638,18.5226,80.6129,0,2021,Mulugu
16639,19.3208,78.6169,1,2021,Adilabad
16640,19.3509,79.0795,0,2021,Komram Bheem
16641,19.3539,79.0747,0,2021,Komram Bheem
16642,19.3525,79.0682,0,2021,Komram Bheem
16643,19.2371,78.8694,0,2021,Nirmal
16644,17.2475,78.7967,1,2021,Yadadri Bhuvanagiri
16645,19.1533,78.4953,0,2021,Nirmal
16646,17.249,78.7857,1,2021,Yadadri Bhuvanagiri
16647,17.3009,78.7883,1,2021,Yadadri Bhuvanagiri
16648,19.2659,78.8026,0,2021,Nirmal
16649,17.2433,77.6789,0,2021,Vikarabad
16650,17.6016,77.6618,1,2021,Sangareddy
16651,17.2494,77.6864,0,2021,Vikarabad
16652,19.2356,78.881,0,2021,Nirmal
16653,17.2511,77.6736,0,2021,Vikarabad
16654,17.7947,80.6837,0,2021,Bhadradri Kothagudem
16655,18.1561,80.3446,0,2021,Mulugu
16656,18.238,80.2834,0,2021,Mulugu
16657,18.2193,80.3506,0,2021,Mulugu
16658,18.1602,80.3155,0,2021,Mulugu
16659,19.2264,79.8553,0,2021,Komram Bheem
16660,18.3505,80.6595,0,2021,Mulugu
16661,18.5835,80.5098,0,2021,Mulugu
16662,18.3116,80.6735,0,2021,Mulugu
16663,18.3519,80.6498,0,2021,Mulugu
16664,16.1185,78.7065,0,2021,Nagarkurnool
16665,16.3185,78.802,1,2021,Nagarkurnool
16666,17.6493,80.3189,1,2021,Bhadradri Kothagudem
16667,17.3113,81.0961,0,2021,Bhadradri Kothagudem
16668,18.2752,80.745,0,2021,Mulugu
16669,18.5782,80.5228,1,2021,Mulugu
16670,18.2734,80.7294,0,2021,Mulugu
16671,18.3439,80.6553,0,2021,Mulugu
16672,18.3133,80.592,0,2021,Mulugu
16673,18.2726,80.2622,0,2021,Mulugu
16674,18.3487,80.2325,0,2021,Mulugu
16675,17.7559,80.1403,0,2021,Mahabubabad
16676,18.0936,80.3833,0,2021,Mulugu
16677,16.6997,77.6483,1,2021,Narayanpet
16678,18.2478,78.6326,1,2021,Siddipet
16679,18.4041,78.5753,1,2021,Rajanna Sircilla
16680,18.5267,77.9664,1,2021,Nizamabad
16681,16.0564,78.7211,1,2021,Nagarkurnool
16682,16.1031,78.6774,1,2021,Nagarkurnool
16683,16.055,78.7108,1,2021,Nagarkurnool
16684,16.0635,78.7741,1,2021,Nagarkurnool
16685,16.4254,77.4524,1,2021,Narayanpet
16686,17.1593,78.4074,1,2021,Rangareddy
16687,18.4613,78.3166,1,2021,Kamareddy
16688,18.4627,78.3273,1,2021,Kamareddy
16689,17.6886,77.4818,1,2021,Sangareddy
16690,16.0592,78.7422,1,2021,Nagarkurnool
16691,16.312,78.7956,1,2021,Nagarkurnool
16692,16.1152,78.6964,1,2021,Nagarkurnool
16693,16.1166,78.7067,1,2021,Nagarkurnool
16694,16.142,78.8985,1,2021,Nagarkurnool
16695,18.1761,78.3103,1,2021,Medak
16696,18.1569,80.3403,0,2021,Mulugu
16697,18.41,80.4338,0,2021,Mulugu
16698,18.2162,80.3404,0,2021,Mulugu
16699,18.2113,80.2987,0,2021,Mulugu
16700,17.983,80.2352,1,2021,Mahabubabad
16701,17.9813,80.2215,1,2021,Mahabubabad
16702,18.2129,80.3127,0,2021,Mulugu
16703,17.7911,80.1629,1,2021,Mahabubabad
16704,18.1343,80.2443,0,2021,Mulugu
16705,18.2146,80.3267,0,2021,Mulugu
16706,18.1627,80.2973,0,2021,Mulugu
16707,18.1735,80.2958,0,2021,Mulugu
16708,18.2074,80.3921,0,2021,Mulugu
16709,18.2105,80.385,0,2021,Mulugu
16710,18.1599,80.186,0,2021,Mulugu
16711,19.1345,79.113,0,2021,Komram Bheem
16712,19.1351,79.1991,1,2021,Komram Bheem
16713,19.228,79.8567,0,2021,Komram Bheem
16714,19.233,79.8493,0,2021,Komram Bheem
16715,19.2263,79.8432,0,2021,Komram Bheem
16716,19.1359,79.1242,1,2021,Komram Bheem
16717,19.8893,78.3147,1,2021,Adilabad
16718,19.5034,78.9685,1,2021,Komram Bheem
16719,19.2666,78.7913,1,2021,Adilabad
16720,19.2681,78.8029,1,2021,Nirmal
